geneid	name2
ENSMUST00000160908	Pou2f1
ENSMUST00000027850	Pou2f1
ENSMUST00000180995	Gm16701
ENSMUST00000053686	Uck2
ENSMUST00000193076	Gm37982
ENSMUST00000028005	Mgst3
ENSMUST00000177351	Gm20711
ENSMUST00000188912	Pbx1
ENSMUST00000176540	Pbx1
ENSMUST00000176790	Pbx1
ENSMUST00000064438	Pbx1
ENSMUST00000072863	Pbx1
ENSMUST00000192576	Gm37839
ENSMUST00000194690	Ddr2
ENSMUST00000170800	Ddr2
ENSMUST00000027985	Ddr2
ENSMUST00000160456	Nos1ap
ENSMUST00000046792	Olfml2b
ENSMUST00000027974	Atf6
ENSMUST00000111332	Pcp4l1
ENSMUST00000043839	F11r
ENSMUST00000004829	Cd244a
ENSMUST00000015499	Cd48
ENSMUST00000068584	Cd48
ENSMUST00000135192	Copa
ENSMUST00000027833	Copa
ENSMUST00000111243	Atp1a4
ENSMUST00000056136	Kcnj10
ENSMUST00000052629	Igsf9
ENSMUST00000111235	Igsf9
ENSMUST00000111224	Mptx2
ENSMUST00000147604	Aim2
ENSMUST00000042228	Ifi203
ENSMUST00000081216	Ifi203
ENSMUST00000123708	Ifi203
ENSMUST00000156895	Ifi203
ENSMUST00000129829	Ifi203
ENSMUST00000027817	Spta1
ENSMUST00000030039	Fmn2
ENSMUST00000055294	Grem2
ENSMUST00000040250	Kmo
ENSMUST00000097458	Kmo
ENSMUST00000094288	Wdr64
ENSMUST00000171939	Wdr64
ENSMUST00000194087	Wdr64
ENSMUST00000039725	Exo1
ENSMUST00000056773	Sdccag8
ENSMUST00000027785	Sdccag8
ENSMUST00000193447	Gm37306
ENSMUST00000016106	1700016C15Rik
ENSMUST00000194528	Catspere1
ENSMUST00000094273	Catspere2
ENSMUST00000238506	Catspere2
ENSMUST00000239155	Catspere2
ENSMUST00000161017	Kif26b
ENSMUST00000160789	Kif26b
ENSMUST00000162545	Gm16564
ENSMUST00000111134	Smyd3
ENSMUST00000040706	Cnst
ENSMUST00000131716	Kif28
ENSMUST00000221136	Kif28
ENSMUST00000211943	Kif28
ENSMUST00000097453	Cdc42bpa
ENSMUST00000111117	Cdc42bpa
ENSMUST00000076687	Cdc42bpa
ENSMUST00000097450	Cdc42bpa
ENSMUST00000212756	Cdc42bpa
ENSMUST00000027780	Acbd3
ENSMUST00000192748	Gm37768
ENSMUST00000036928	Ephx1
ENSMUST00000111068	Ephx1
ENSMUST00000027797	Nvl
ENSMUST00000208001	Dnah14
ENSMUST00000238412	Dnah14
ENSMUST00000193703	Enah
ENSMUST00000111024	Enah
ENSMUST00000111025	Enah
ENSMUST00000177811	Enah
ENSMUST00000193074	Enah
ENSMUST00000078719	Enah
ENSMUST00000111030	Enah
ENSMUST00000195059	Enah
ENSMUST00000051431	Fbxo28
ENSMUST00000168514	Capn8
ENSMUST00000048941	Capn8
ENSMUST00000153348	Susd4
ENSMUST00000085724	Susd4
ENSMUST00000171366	Disp1
ENSMUST00000003035	Disp1
ENSMUST00000195372	Disp1
ENSMUST00000193310	Gm34068
ENSMUST00000027929	Mark1
ENSMUST00000194740	Rab3gap2
ENSMUST00000069652	Rab3gap2
ENSMUST00000027916	Bpnt1
ENSMUST00000210277	Bpnt1
ENSMUST00000110965	Bpnt1
ENSMUST00000061093	Slc30a10
ENSMUST00000195454	A730004F24Rik
ENSMUST00000183819	Spata17
ENSMUST00000027908	Spata17
ENSMUST00000110945	Spata17
ENSMUST00000065573	Gpatch2
ENSMUST00000110943	Gpatch2
ENSMUST00000160471	Gpatch2
ENSMUST00000160570	Gpatch2
ENSMUST00000027906	Esrrg
ENSMUST00000110938	Esrrg
ENSMUST00000085678	Kctd3
ENSMUST00000079451	Kcnk2
ENSMUST00000110920	Kcnk2
ENSMUST00000194172	Kcnk2
ENSMUST00000194402	Kcnk2
ENSMUST00000193319	Kcnk2
ENSMUST00000192723	Kcnk2
ENSMUST00000171929	Cenpf
ENSMUST00000110279	Prox1os
ENSMUST00000166139	Vash2
ENSMUST00000047409	Vash2
ENSMUST00000027943	Batf3
ENSMUST00000067976	Ppp2r5a
ENSMUST00000110855	Lpgat1
ENSMUST00000110856	Lpgat1
ENSMUST00000085573	Traf5
ENSMUST00000078470	Kcnh1
ENSMUST00000110844	Kcnh1
ENSMUST00000128619	Hhat
ENSMUST00000044190	Hhat
ENSMUST00000192020	Traf3ip3
ENSMUST00000043550	Traf3ip3
ENSMUST00000194677	Lamb3
ENSMUST00000016315	Lamb3
ENSMUST00000159955	Lamb3
ENSMUST00000027952	Plxna2
ENSMUST00000082321	Cr2
ENSMUST00000195120	Cr2
ENSMUST00000193801	Cr2
ENSMUST00000210219	Cr2
ENSMUST00000043104	Cr2
ENSMUST00000193812	4933401J01Rik
ENSMUST00000082908	Gm26206
ENSMUST00000195335	Gm37180
ENSMUST00000192336	Gm37363
ENSMUST00000194099	Gm37686
ENSMUST00000161581	Gm1992
ENSMUST00000192973	Gm37329
ENSMUST00000195166	Gm38148
ENSMUST00000192692	Gm19938
ENSMUST00000193244	Gm10568
ENSMUST00000194454	Gm38385
ENSMUST00000157708	Gm27396
ENSMUST00000192427	Gm37381
ENSMUST00000027032	Rp1
ENSMUST00000194382	Gm37483
ENSMUST00000027035	Sox17
ENSMUST00000195555	Sox17
ENSMUST00000192650	Sox17
ENSMUST00000116652	Sox17
ENSMUST00000194935	Gm37587
ENSMUST00000180019	Gm22307
ENSMUST00000195771	Gm37323
ENSMUST00000157375	Gm25493
ENSMUST00000130201	Mrpl15
ENSMUST00000156816	Mrpl15
ENSMUST00000195445	Gm37144
ENSMUST00000146665	Mrpl15
ENSMUST00000027036	Lypla1
ENSMUST00000150971	Lypla1
ENSMUST00000119612	Lypla1
ENSMUST00000115529	Lypla1
ENSMUST00000081551	Tcea1
ENSMUST00000165720	Tcea1
ENSMUST00000194052	Gm37277
ENSMUST00000194114	Gm37079
ENSMUST00000144339	Gm16041
ENSMUST00000193241	Gm37567
ENSMUST00000194850	Gm38264
ENSMUST00000160777	Oprk1
ENSMUST00000239100	Oprk1
ENSMUST00000027038	Oprk1
ENSMUST00000160339	Oprk1
ENSMUST00000175274	Gm22463
ENSMUST00000193807	Gm37429
ENSMUST00000044180	Npbwr1
ENSMUST00000191825	4732440D04Rik
ENSMUST00000159618	4732440D04Rik
ENSMUST00000027040	Rb1cc1
ENSMUST00000133144	Alkal1
ENSMUST00000195780	Gm42492
ENSMUST00000061280	Pcmtd1
ENSMUST00000194854	Gm38372
ENSMUST00000104056	Gm23274
ENSMUST00000181554	Gm26901
ENSMUST00000193106	Gm26901
ENSMUST00000193732	Gm26901
ENSMUST00000194886	Gm30414
ENSMUST00000192338	Gm38024
ENSMUST00000194602	Gm38259
ENSMUST00000103887	Gm23358
ENSMUST00000193281	Gm37005
ENSMUST00000102181	Gm24276
ENSMUST00000193635	Gm37629
ENSMUST00000195180	Gm37143
ENSMUST00000083691	Gm24765
ENSMUST00000072079	Rrs1
ENSMUST00000148585	2610203C22Rik
ENSMUST00000088666	Vxn
ENSMUST00000191209	Gm29520
ENSMUST00000057438	Vcpip1
ENSMUST00000181358	1700034P13Rik
ENSMUST00000189431	1700034P13Rik
ENSMUST00000207445	1700034P13Rik
ENSMUST00000158291	Gm22607
ENSMUST00000171265	Sgk3
ENSMUST00000097826	Sgk3
ENSMUST00000052843	Mcmdc2
ENSMUST00000171802	Mcmdc2
ENSMUST00000125294	Mcmdc2
ENSMUST00000140948	Mcmdc2
ENSMUST00000118098	Mcmdc2
ENSMUST00000182580	Snhg6
ENSMUST00000182819	Snhg6
ENSMUST00000175437	Snord87
ENSMUST00000192299	E330040D14Rik
ENSMUST00000027049	Ppp1r42
ENSMUST00000134692	Gm15818
ENSMUST00000179194	Gm24674
ENSMUST00000027050	Cops5
ENSMUST00000117415	Cspp1
ENSMUST00000118263	Cspp1
ENSMUST00000122156	Cspp1
ENSMUST00000119714	Cspp1
ENSMUST00000194474	1700047N06Rik
ENSMUST00000157528	Gm26348
ENSMUST00000192111	Gm37569
ENSMUST00000194845	Gm38005
ENSMUST00000179958	Gm25253
ENSMUST00000192705	Gm37133
ENSMUST00000157960	Gm22963
ENSMUST00000104130	Gm24173
ENSMUST00000193623	Gm37410
ENSMUST00000194502	Gm38178
ENSMUST00000195360	Gm38069
ENSMUST00000179834	Gm22633
ENSMUST00000183490	Mir6341
ENSMUST00000181272	Gm17644
ENSMUST00000186962	Gm29663
ENSMUST00000191708	Gm37162
ENSMUST00000187394	Gm29283
ENSMUST00000047577	Prdm14
ENSMUST00000195493	Gm38376
ENSMUST00000195811	Gm37409
ENSMUST00000183805	Gm27881
ENSMUST00000194484	Gm38223
ENSMUST00000194357	Gm37702
ENSMUST00000157157	Gm23169
ENSMUST00000195506	Gm38120
ENSMUST00000195718	Gm38380
ENSMUST00000185813	Gm29570
ENSMUST00000027068	Tram1
ENSMUST00000194537	Gm38319
ENSMUST00000088542	Xkr9
ENSMUST00000104180	Gm26273
ENSMUST00000194709	Gm36947
ENSMUST00000158733	Gm25491
ENSMUST00000193148	Gm37400
ENSMUST00000179783	Gm22616
ENSMUST00000193605	Gm37444
ENSMUST00000187401	Gm9947
ENSMUST00000027062	Msc
ENSMUST00000067599	Gm9947
ENSMUST00000194866	Gm37412
ENSMUST00000041447	Trpa1
ENSMUST00000235071	Trpa1
ENSMUST00000157534	Gm26345
ENSMUST00000193873	Gm38116
ENSMUST00000194564	Gm37138
ENSMUST00000158204	Gm25227
ENSMUST00000104189	Gm25168
ENSMUST00000188371	Terf1
ENSMUST00000027057	Terf1
ENSMUST00000194867	Gm37509
ENSMUST00000158318	Gm23259
ENSMUST00000115367	4930444P10Rik
ENSMUST00000145070	4930444P10Rik
ENSMUST00000151004	4930444P10Rik
ENSMUST00000058437	Rpl7
ENSMUST00000192560	Gm38249
ENSMUST00000186343	Gm28095
ENSMUST00000161626	Gm7568
ENSMUST00000160446	Gm7568
ENSMUST00000182554	Ube2w
ENSMUST00000117146	Ube2w
ENSMUST00000195710	Gm38342
ENSMUST00000181371	D030040B21Rik
ENSMUST00000177501	Tmem70
ENSMUST00000065373	Tmem70
ENSMUST00000026881	Ly96
ENSMUST00000190366	Ly96
ENSMUST00000194790	4921511E07Rik
ENSMUST00000188872	Gm28783
ENSMUST00000026879	Gdap1
ENSMUST00000158909	Gm25166
ENSMUST00000088476	Pi15
ENSMUST00000186267	Gm28154
ENSMUST00000149914	Gm16070
ENSMUST00000159958	Crispld1
ENSMUST00000095075	Crispld1
ENSMUST00000189853	Gm28153
ENSMUST00000209405	Gm28756
ENSMUST00000026876	Crisp4
ENSMUST00000115340	Crisp4
ENSMUST00000115344	Crisp4
ENSMUST00000097818	Defb18
ENSMUST00000088463	Defb41
ENSMUST00000097817	Defb41
ENSMUST00000158175	Gm24075
ENSMUST00000159108	Gm15825
ENSMUST00000027059	Tfap2b
ENSMUST00000187754	Tfap2b
ENSMUST00000064976	Tfap2b
ENSMUST00000189218	Gm28340
ENSMUST00000122719	Gm24633
ENSMUST00000193790	Gm38382
ENSMUST00000194347	Gm37315
ENSMUST00000161509	4930486I03Rik
ENSMUST00000093665	Gm24162
ENSMUST00000227082	Gm28653
ENSMUST00000083625	Mir206
ENSMUST00000185494	Gm28653
ENSMUST00000083546	Mir133b
ENSMUST00000027061	Il17a
ENSMUST00000039046	Il17f
ENSMUST00000053266	Mcm3
ENSMUST00000185290	Gm28065
ENSMUST00000158233	Gm24723
ENSMUST00000181654	6720483E21Rik
ENSMUST00000189400	Paqr8
ENSMUST00000104126	Gm24171
ENSMUST00000068880	Paqr8
ENSMUST00000167119	Paqr8
ENSMUST00000187651	Paqr8
ENSMUST00000037998	Tram2
ENSMUST00000186612	Gm28287
ENSMUST00000027065	Tmem14a
ENSMUST00000027064	Tmem14a
ENSMUST00000191648	Gm38224
ENSMUST00000027067	Gsta3
ENSMUST00000121676	Gsta3
ENSMUST00000185842	Gm28836
ENSMUST00000088407	Khdc1a
ENSMUST00000070223	Khdc1c
ENSMUST00000147615	Khdc1b
ENSMUST00000192487	Gm36949
ENSMUST00000194737	Gm38243
ENSMUST00000164877	Rims1
ENSMUST00000073179	Ppp1r14bl
ENSMUST00000158928	Gm24176
ENSMUST00000193885	Gm6420
ENSMUST00000083471	Mir30a
ENSMUST00000182303	Gm27028
ENSMUST00000083633	Mir30c-2
ENSMUST00000190910	Gm29107
ENSMUST00000027343	Ogfrl1
ENSMUST00000144602	B3gat2
ENSMUST00000063663	B3gat2
ENSMUST00000140583	B3gat2
ENSMUST00000027338	Sdhaf4
ENSMUST00000192339	Gm26524
ENSMUST00000187752	Fam135a
ENSMUST00000187369	Fam135a
ENSMUST00000027337	Fam135a
ENSMUST00000192408	Gm37580
ENSMUST00000104275	Gm26418
ENSMUST00000191471	Lmbrd1
ENSMUST00000186096	Lmbrd1
ENSMUST00000095062	Lmbrd1
ENSMUST00000186563	Gm28237
ENSMUST00000189477	Gm28237
ENSMUST00000185379	Gm29414
ENSMUST00000193138	Gm20172
ENSMUST00000178643	Gm22260
ENSMUST00000192443	Gm37543
ENSMUST00000193392	Gm37211
ENSMUST00000193079	Gm37862
ENSMUST00000195128	Gm38286
ENSMUST00000192216	Gm37880
ENSMUST00000122791	Gm25294
ENSMUST00000195543	Gm37011
ENSMUST00000194535	Gm37051
ENSMUST00000193573	Gm38260
ENSMUST00000192614	8030445P17Rik
ENSMUST00000191772	Gm38198
ENSMUST00000195723	Gm37077
ENSMUST00000192448	Gm37895
ENSMUST00000194923	Gm36952
ENSMUST00000195187	Gm37602
ENSMUST00000193912	2900022M07Rik
ENSMUST00000195754	2900002M20Rik
ENSMUST00000194343	Gm9884
ENSMUST00000157486	Gm24064
ENSMUST00000097801	4931408C20Rik
ENSMUST00000179494	n-R5s209
ENSMUST00000185409	Gm5524
ENSMUST00000193585	Gm38089
ENSMUST00000059937	Gm597
ENSMUST00000082499	Gm25586
ENSMUST00000116975	Gm22679
ENSMUST00000116741	Gm23785
ENSMUST00000183870	Mir6342
ENSMUST00000178702	Gm23771
ENSMUST00000184585	Gm27430
ENSMUST00000065469	Gm9898
ENSMUST00000186733	Phf3
ENSMUST00000088310	Phf3
ENSMUST00000195437	Gm37522
ENSMUST00000192050	Gm37906
ENSMUST00000232841	Ptp4a1
ENSMUST00000233506	Ptp4a1
ENSMUST00000027232	Ptp4a1
ENSMUST00000076587	Ptp4a1
ENSMUST00000238874	Ptp4a1
ENSMUST00000178317	Gm5698
ENSMUST00000152491	4931428L18Rik
ENSMUST00000191364	Gm28644
ENSMUST00000184868	Gm27362
ENSMUST00000186448	Gm29128
ENSMUST00000027230	Pih1d3
ENSMUST00000104476	Gm26145
ENSMUST00000157995	Gm23032
ENSMUST00000082754	Gm25814
ENSMUST00000195178	Gm37999
ENSMUST00000192993	Gm37110
ENSMUST00000193099	Gm37911
ENSMUST00000195252	Gm9839
ENSMUST00000195761	Gm37792
ENSMUST00000171322	Gm5415
ENSMUST00000158864	Gm24732
ENSMUST00000195241	Gm37426
ENSMUST00000158770	Gm23024
ENSMUST00000194631	Gm37151
ENSMUST00000195240	Gm37724
ENSMUST00000158125	Gm24901
ENSMUST00000193283	Gm37591
ENSMUST00000083289	Gm25792
ENSMUST00000083326	Gm23453
ENSMUST00000192891	Gm37618
ENSMUST00000191779	1700001G17Rik
ENSMUST00000193126	Gm38173
ENSMUST00000088287	Rab23
ENSMUST00000115174	Rab23
ENSMUST00000044691	Bag2
ENSMUST00000187602	Bag2
ENSMUST00000195310	Gm37905
ENSMUST00000019861	Zfp451
ENSMUST00000044455	Zfp451
ENSMUST00000115161	Bend6
ENSMUST00000129464	Bend6
ENSMUST00000062289	Bend6
ENSMUST00000195730	Gm37067
ENSMUST00000193333	Gm37354
ENSMUST00000122557	Gm23792
ENSMUST00000194178	Gm38157
ENSMUST00000198033	Mir6896
ENSMUST00000183302	Dst
ENSMUST00000181692	Gm26788
ENSMUST00000194920	A930005N03Rik
ENSMUST00000193131	Gm37958
ENSMUST00000195223	Gm37385
ENSMUST00000192173	Gm37233
ENSMUST00000175111	Mir5103
ENSMUST00000042493	Ccdc115
ENSMUST00000191315	Gm28306
ENSMUST00000027303	Imp4
ENSMUST00000188972	Ptpn18
ENSMUST00000188292	4930568A12Rik
ENSMUST00000186117	4930568A12Rik
ENSMUST00000027299	Prss39
ENSMUST00000027298	Cfc1
ENSMUST00000047840	Prss40
ENSMUST00000186712	1700101I19Rik
ENSMUST00000052670	Amer3
ENSMUST00000047664	Arhgef4
ENSMUST00000211073	Arhgef4
ENSMUST00000193040	Gm38336
ENSMUST00000167518	Fam168b
ENSMUST00000047534	Fam168b
ENSMUST00000170092	Fam168b
ENSMUST00000191307	Fam168b
ENSMUST00000192924	Gm37127
ENSMUST00000104043	Gm25096
ENSMUST00000195168	Gm37068
ENSMUST00000082667	Gm25634
ENSMUST00000187528	Gm28415
ENSMUST00000194261	1110002O04Rik
ENSMUST00000192572	Gm37146
ENSMUST00000193725	Gm33222
ENSMUST00000192017	4930535G08Rik
ENSMUST00000195698	Gm38049
ENSMUST00000088174	Hs6st1
ENSMUST00000192656	Gm37335
ENSMUST00000193983	Gm33280
ENSMUST00000184790	Mir6897
ENSMUST00000056946	Neurl3
ENSMUST00000188666	Neurl3
ENSMUST00000097778	Arid5a
ENSMUST00000115031	Arid5a
ENSMUST00000115032	Arid5a
ENSMUST00000137906	Arid5a
ENSMUST00000115029	Arid5a
ENSMUST00000192234	4930403P22Rik
ENSMUST00000185912	Kansl3
ENSMUST00000010597	Kansl3
ENSMUST00000186470	Kansl3
ENSMUST00000184898	Mir6898
ENSMUST00000187628	Kansl3
ENSMUST00000179162	Fer1l5
ENSMUST00000153128	Cnnm4
ENSMUST00000193157	Gm37909
ENSMUST00000200651	Gm47280
ENSMUST00000001166	Cnnm3
ENSMUST00000097776	Cnnm3
ENSMUST00000192037	Gm38033
ENSMUST00000193083	Ankrd23
ENSMUST00000191849	Gm42417
ENSMUST00000054665	Ankrd23
ENSMUST00000194853	Ankrd23
ENSMUST00000001172	Ankrd39
ENSMUST00000194894	Ankrd39
ENSMUST00000191677	Sema4c
ENSMUST00000191642	Sema4c
ENSMUST00000195620	Sema4c
ENSMUST00000114991	Sema4c
ENSMUST00000149224	D430040D24Rik
ENSMUST00000114981	Fam178b
ENSMUST00000104746	Gm24133
ENSMUST00000081180	Cox5b
ENSMUST00000193210	Cox5b
ENSMUST00000208994	4933424G06Rik
ENSMUST00000193853	Gm33533
ENSMUST00000027291	Zap70
ENSMUST00000192008	Gm37506
ENSMUST00000194317	Gm38115
ENSMUST00000194249	F830112A20Rik
ENSMUST00000177688	n-R5s210
ENSMUST00000117172	Vwa3b
ENSMUST00000067178	Vwa3b
ENSMUST00000162449	Vwa3b
ENSMUST00000195303	Gm37020
ENSMUST00000169057	Vwa3b
ENSMUST00000192404	1700074A21Rik
ENSMUST00000137241	4930439A04Rik
ENSMUST00000192652	Gm37135
ENSMUST00000132615	Inpp4a
ENSMUST00000193774	Inpp4a
ENSMUST00000137266	Inpp4a
ENSMUST00000058307	Inpp4a
ENSMUST00000114933	Inpp4a
ENSMUST00000168546	Inpp4a
ENSMUST00000027286	Coa5
ENSMUST00000114925	Unc50
ENSMUST00000027285	Unc50
ENSMUST00000118059	Unc50
ENSMUST00000160659	4930556I23Rik
ENSMUST00000192005	4930470B04Rik
ENSMUST00000192480	Gm19863
ENSMUST00000041815	Tsga10
ENSMUST00000114902	Tsga10
ENSMUST00000239367	Tsga10
ENSMUST00000088072	Tsga10
ENSMUST00000123082	Tsga10
ENSMUST00000155852	Tsga10
ENSMUST00000193669	Tsga10
ENSMUST00000181885	Gm26805
ENSMUST00000041621	Lipt1
ENSMUST00000027256	Mrpl30
ENSMUST00000193673	Mrpl30
ENSMUST00000195373	Mrpl30
ENSMUST00000078307	Lyg2
ENSMUST00000129513	Gm15457
ENSMUST00000027254	Lyg1
ENSMUST00000114894	Lyg1
ENSMUST00000158516	Gm23409
ENSMUST00000162031	Txndc9
ENSMUST00000193832	Txndc9
ENSMUST00000195247	Txndc9
ENSMUST00000192960	Txndc9
ENSMUST00000195032	Txndc9
ENSMUST00000027251	Rev1
ENSMUST00000195028	Gm37062
ENSMUST00000127620	Gm16150
ENSMUST00000129696	Gm16151
ENSMUST00000143261	Gm16152
ENSMUST00000131663	Gm16152
ENSMUST00000192930	2610300A13Rik
ENSMUST00000027249	Chst10
ENSMUST00000193441	Chst10
ENSMUST00000194361	Chst10
ENSMUST00000195309	Gm37707
ENSMUST00000088029	Nms
ENSMUST00000027247	Pdcl3
ENSMUST00000194994	Gm37309
ENSMUST00000195476	Gm37821
ENSMUST00000195455	Gm37091
ENSMUST00000184059	Mir6349
ENSMUST00000086535	Rpl31
ENSMUST00000194746	Rpl31
ENSMUST00000178079	Rpl31
ENSMUST00000179954	Rpl31
ENSMUST00000195123	Rpl31
ENSMUST00000191698	Gm37265
ENSMUST00000083695	Gm24826
ENSMUST00000197298	Gm24826
ENSMUST00000161515	Cnot11
ENSMUST00000003219	Cnot11
ENSMUST00000146314	Gm15832
ENSMUST00000104516	Snord89
ENSMUST00000062525	Rnf149
ENSMUST00000195705	Rnf149
ENSMUST00000083002	Gm23722
ENSMUST00000053355	Creg2
ENSMUST00000181841	D930019O06Rik
ENSMUST00000171319	Gm3646
ENSMUST00000187091	1700066B17Rik
ENSMUST00000193054	4930456G14Rik
ENSMUST00000181756	Gm16894
ENSMUST00000193969	Gm37347
ENSMUST00000114795	Il1r1
ENSMUST00000095020	Il1rl2
ENSMUST00000194296	Il1rl2
ENSMUST00000174335	Il1rl1
ENSMUST00000097772	Il1rl1
ENSMUST00000173514	Il1rl1
ENSMUST00000053043	Il1rl1
ENSMUST00000167723	Il18r1
ENSMUST00000193391	Il18r1
ENSMUST00000193793	Il18r1
ENSMUST00000087983	Il18r1
ENSMUST00000195684	Il18r1
ENSMUST00000108044	Il18r1
ENSMUST00000027237	Il18rap
ENSMUST00000193927	Gm35801
ENSMUST00000027233	Slc9a4
ENSMUST00000192078	Gm37435
ENSMUST00000192345	Slc9a2
ENSMUST00000193691	Gm37623
ENSMUST00000195134	Gm37915
ENSMUST00000039672	Mfsd9
ENSMUST00000114765	Tmem182
ENSMUST00000194002	4930448I06Rik
ENSMUST00000191087	Gm28634
ENSMUST00000066196	Gm9915
ENSMUST00000191125	Gm29664
ENSMUST00000209336	Gm28175
ENSMUST00000191992	Gm37047
ENSMUST00000176154	Pantr1
ENSMUST00000186656	Pantr1
ENSMUST00000191831	4930420N18Rik
ENSMUST00000185599	Pantr1
ENSMUST00000177136	Pantr1
ENSMUST00000239323	Pou3f3
ENSMUST00000054883	Pou3f3
ENSMUST00000180589	Pantr2
ENSMUST00000188773	Dalir
ENSMUST00000104260	Gm23126
ENSMUST00000114761	Gpr45
ENSMUST00000158463	Gm24001
ENSMUST00000095014	Tgfbrap1
ENSMUST00000186694	Tgfbrap1
ENSMUST00000185980	Gm28782
ENSMUST00000039080	8430432A02Rik
ENSMUST00000010434	AI597479
ENSMUST00000008280	Fhl2
ENSMUST00000185893	Fhl2
ENSMUST00000194710	Gm37536
ENSMUST00000193169	Gm38228
ENSMUST00000027217	Ecrg4
ENSMUST00000186289	Gm29155
ENSMUST00000188753	Gm29157
ENSMUST00000185910	Gm29155
ENSMUST00000187764	Gm29156
ENSMUST00000158223	Gm26352
ENSMUST00000179961	Gm24180
ENSMUST00000087933	Tpp2
ENSMUST00000188313	Tpp2
ENSMUST00000061421	Mettl21c
ENSMUST00000238662	Gm8251
ENSMUST00000168641	Gm8251
ENSMUST00000027215	Tex30
ENSMUST00000156392	Tex30
ENSMUST00000128190	Tex30
ENSMUST00000147571	Tex30
ENSMUST00000133677	Tex30
ENSMUST00000150911	Tex30
ENSMUST00000152239	Tex30
ENSMUST00000148542	Gm29247
ENSMUST00000065767	Poglut2
ENSMUST00000027213	Poglut2
ENSMUST00000035991	Bivm
ENSMUST00000114709	Bivm
ENSMUST00000054801	Mettl21e
ENSMUST00000190951	Gm28893
ENSMUST00000186732	4930521E06Rik
ENSMUST00000194594	Gm38110
ENSMUST00000087883	Col3a1
ENSMUST00000198698	Gm47302
ENSMUST00000192814	Gm38211
ENSMUST00000179545	Gm23216
ENSMUST00000083321	Gm23974
ENSMUST00000157139	Gm23984
ENSMUST00000027139	Wdr75
ENSMUST00000183590	Gm5269
ENSMUST00000027137	Slc40a1
ENSMUST00000093689	n-R5s211
ENSMUST00000178395	Dnah7c
ENSMUST00000027131	Slc39a10
ENSMUST00000189404	Gm28151
ENSMUST00000195118	Gm37393
ENSMUST00000195733	Gm38090
ENSMUST00000183639	Mir6350
ENSMUST00000194762	Gm37196
ENSMUST00000178780	Gm22419
ENSMUST00000157392	Gm23829
ENSMUST00000083009	Gm23240
ENSMUST00000175049	Gm22693
ENSMUST00000186016	4933411E06Rik
ENSMUST00000184689	Gm27330
ENSMUST00000191457	Gm29665
ENSMUST00000122582	Gm25843
ENSMUST00000187677	Gm28321
ENSMUST00000185627	Gm28322
ENSMUST00000114565	Tmeff2
ENSMUST00000175165	Gm25736
ENSMUST00000189560	Gm28319
ENSMUST00000187777	Gm28320
ENSMUST00000190705	Gm29325
ENSMUST00000051572	Cavin2
ENSMUST00000189460	1700072G22Rik
ENSMUST00000027279	Nabp1
ENSMUST00000186684	Nabp1
ENSMUST00000188204	Nabp1
ENSMUST00000188051	Nabp1
ENSMUST00000185534	Nabp1
ENSMUST00000194442	Gm37535
ENSMUST00000189576	Gm28055
ENSMUST00000186428	Gm29453
ENSMUST00000186817	Gm28323
ENSMUST00000185162	Gm27607
ENSMUST00000185516	Gm28177
ENSMUST00000210323	Gm31812
ENSMUST00000186574	Stat1
ENSMUST00000070968	Stat1
ENSMUST00000191435	Stat1
ENSMUST00000186857	Stat1
ENSMUST00000189347	Stat1
ENSMUST00000186057	Stat1
ENSMUST00000114510	Gls
ENSMUST00000083258	Gm23460
ENSMUST00000186764	Nab1
ENSMUST00000069792	Nab1
ENSMUST00000170269	Nab1
ENSMUST00000188544	Gm28178
ENSMUST00000165859	Nemp2
ENSMUST00000191873	Gm37242
ENSMUST00000190228	Gm29670
ENSMUST00000027271	Inpp1
ENSMUST00000159352	Hibch
ENSMUST00000044478	Hibch
ENSMUST00000050567	1700019D03Rik
ENSMUST00000027269	Mstn
ENSMUST00000191197	Mstn
ENSMUST00000158709	Gm24349
ENSMUST00000072235	1700019A02Rik
ENSMUST00000190748	1700019A02Rik
ENSMUST00000191402	Gm28777
ENSMUST00000027266	Ormdl1
ENSMUST00000190734	Gm28778
ENSMUST00000027265	Osgepl1
ENSMUST00000114484	Osgepl1
ENSMUST00000236737	Gm50478
ENSMUST00000174916	Gm25240
ENSMUST00000027263	Stk17b
ENSMUST00000194911	Gm37863
ENSMUST00000184834	Mir7681
ENSMUST00000157324	Gm24251
ENSMUST00000192858	Gm37633
ENSMUST00000178275	Gm25829
ENSMUST00000163072	Ccdc150
ENSMUST00000041638	Gtf3c3
ENSMUST00000210156	Gm34066
ENSMUST00000194316	Gm36955
ENSMUST00000190007	4930444A19Rik
ENSMUST00000188243	4930444A19Rik
ENSMUST00000191996	Gm37370
ENSMUST00000158620	Gm24053
ENSMUST00000193052	A130048G24Rik
ENSMUST00000027127	Sf3b1
ENSMUST00000193614	E330011M16Rik
ENSMUST00000087617	Coq10b
ENSMUST00000027125	Coq10b
ENSMUST00000027123	Hspd1
ENSMUST00000075242	Hspe1
ENSMUST00000159311	Mob4
ENSMUST00000162364	Mob4
ENSMUST00000114428	Rftn2
ENSMUST00000181563	Gm10561
ENSMUST00000061334	Mars2
ENSMUST00000159398	Boll
ENSMUST00000193032	Gm37382
ENSMUST00000195320	Gm36986
ENSMUST00000186048	1700003I22Rik
